# time (s)	h_+ (strain)	h_x (strain)
-0.164855957	-6.516252885788859479e-23	-4.333768620292199173e-22
-0.164794922	-5.975295610882086207e-23	-4.349318784930278759e-22
-0.164733887	-5.431548835317970492e-23	-4.364215561202393975e-22
-0.164672852	-4.885083461716302816e-23	-4.378455366120031864e-22
-0.164611817	-4.335970184879403008e-23	-4.392034656553725596e-22
-0.164550782	-3.784279503116588325e-23	-4.404949920739703415e-22
-0.164489746	-3.230081732139757994e-23	-4.417197673245507767e-22
-0.164428711	-2.673447062061289919e-23	-4.428774450686727100e-22
-0.164367676	-2.114445556585150105e-23	-4.439676806026243229e-22
-0.164306641	-1.553147226250008441e-23	-4.449901303647702540e-22
-0.164245606	-9.896220407359310485e-24	-4.459444516046768346e-22
-0.164184571	-4.239399974563752450e-24	-4.468303017930071535e-22
-0.164123536	1.438288447572957240e-24	-4.476473383742316521e-22
-0.164062500	7.136143112386621078e-24	-4.483952184299755707e-22
-0.164001465	1.285346044800923326e-23	-4.490735982722625434e-22
-0.163940430	1.858953467651633320e-23	-4.496821331873659160e-22
-0.163879395	2.434365708082177215e-23	-4.502204773595419204e-22
-0.163818360	3.011511533686150506e-23	-4.506882835162733783e-22
-0.163757325	3.590319306427413446e-23	-4.510852028308176463e-22
-0.163696289	4.170716893257682335e-23	-4.514108849503251932e-22
-0.163635254	4.752631618016429157e-23	-4.516649776707426252e-22
-0.163574219	5.335990178962561356e-23	-4.518471273751543411e-22
-0.163513184	5.920718588492814584e-23	-4.519569786647743554e-22
-0.163452149	6.506742107621615988e-23	-4.519941747067692460e-22
-0.163391114	7.093985157407566072e-23	-4.519583573062879340e-22
-0.163330079	7.682371266895552295e-23	-4.518491671807141081e-22
-0.163269043	8.271823012700326718e-23	-4.516662441842296556e-22
-0.163208008	8.862261915256659903e-23	-4.514092275477855341e-22
-0.163146973	9.453608415534847879e-23	-4.510777564368510829e-22
-0.163085938	1.004578177916791952e-22	-4.506714700681253781e-22
-0.163024903	1.063870004776412753e-22	-4.501900084945462772e-22
-0.162963868	1.123227997739274605e-22	-4.496330128853206340e-22
-0.162902832	1.182643696838392416e-22	-4.490001261657182251e-22
-0.162841797	1.242108503312713723e-22	-4.482909936622582820e-22
-0.162780762	1.301613672833623074e-22	-4.475052636781773584e-22
-0.162719727	1.361150310008337972e-22	-4.466425882264382665e-22
-0.162658692	1.420709365096198315e-22	-4.457026236934055365e-22
-0.162597657	1.480281630536214708e-22	-4.446850317817807171e-22
-0.162536621	1.539857735806761444e-22	-4.435894800564109215e-22
-0.162475586	1.599428144779348754e-22	-4.424156430362911062e-22
-0.162414551	1.658983153193728658e-22	-4.411632028786543873e-22
-0.162353516	1.718512887436855373e-22	-4.398318503742926354e-22
-0.162292481	1.778007299548948974e-22	-4.384212858415731559e-22
-0.162231446	1.837456170973280988e-22	-4.369312200497295048e-22
-0.162170411	1.896849108037942751e-22	-4.353613752053228056e-22
-0.162109375	1.956175543373329845e-22	-4.337114859171326515e-22
-0.162048340	2.015424737443256402e-22	-4.319813001772258195e-22
-0.161987305	2.074585776561247263e-22	-4.301705803054323148e-22
-0.161926270	2.133647579823885779e-22	-4.282791041064440816e-22
-0.161865235	2.192598895771251285e-22	-4.263066656155350771e-22
-0.161804200	2.251428309250933421e-22	-4.242530763631268737e-22
-0.161743164	2.310124243837000147e-22	-4.221181661416939621e-22
-0.161682129	2.368674965901413641e-22	-4.199017840746548711e-22
-0.161621094	2.427068589363373542e-22	-4.176037995993668107e-22
-0.161560059	2.485293080881624083e-22	-4.152241033865646280e-22
-0.161499024	2.543336266063652229e-22	-4.127626081862292383e-22
-0.161437989	2.601185836899777264e-22	-4.102192498383156604e-22
-0.161376954	2.658829356369975216e-22	-4.075939880192434625e-22
-0.161315918	2.716254268659011285e-22	-4.048868072406840320e-22
-0.161254883	2.773447906124454380e-22	-4.020977174092358167e-22
-0.161193848	2.830397497982621166e-22	-3.992267547474040248e-22
-0.161132813	2.887090179318076348e-22	-3.962739825050391458e-22
-0.161071778	2.943513000524541257e-22	-3.932394914889676855e-22
-0.161010743	2.999652938386694749e-22	-3.901234008333641440e-22
-0.160949707	3.055496904692931915e-22	-3.869258584558112260e-22
-0.160888672	3.111031758881020100e-22	-3.836470416339232664e-22
-0.160827637	3.166244317394266570e-22	-3.802871573703099549e-22
-0.160766602	3.221121366123025953e-22	-3.768464428831106926e-22
-0.160705567	3.275649672129761741e-22	-3.733251658968100138e-22
-0.160644532	3.329815994892625303e-22	-3.697236248255861165e-22
-0.160583496	3.383607098122962029e-22	-3.660421491640820482e-22
-0.160522461	3.437009763605043905e-22	-3.622810994798945794e-22
-0.160461426	3.490010801950462325e-22	-3.584408674522853949e-22
-0.160400391	3.542597065004968792e-22	-3.545218760641963098e-22
-0.160339356	3.594755459688207500e-22	-3.505245793237597993e-22
-0.160278321	3.646472957904550826e-22	-3.464494622841360770e-22
-0.160217286	3.697736613290986125e-22	-3.422970407494235927e-22
-0.160156250	3.748533567233720881e-22	-3.380678611136512888e-22
-0.160095215	3.798851067364813888e-22	-3.337624998704368366e-22
-0.160034180	3.848676475404561988e-22	-3.293815632927044865e-22
-0.159973145	3.897997278986709923e-22	-3.249256870837065621e-22
-0.159912110	3.946801106218480724e-22	-3.203955355517624789e-22
-0.159851075	3.995075734039111660e-22	-3.157918013350433554e-22
-0.159790039	4.042809099852471108e-22	-3.111152044798219418e-22
-0.159729004	4.089989311441745906e-22	-3.063664919293308125e-22
-0.159667969	4.136604658763836330e-22	-3.015464365846789252e-22
-0.159606934	4.182643621799446551e-22	-2.966558365566278380e-22
-0.159545899	4.228094880182734352e-22	-2.916955143035454657e-22
-0.159484864	4.272947321771699386e-22	-2.866663156663225849e-22
-0.159423829	4.317190051453534879e-22	-2.815691088501336726e-22
-0.159362793	4.360812397365381347e-22	-2.764047835026868345e-22
-0.159301758	4.403803918286045731e-22	-2.711742495813918117e-22
-0.159240723	4.446154410457645251e-22	-2.658784362930392503e-22
-0.159179688	4.487853912596877128e-22	-2.605182909567316616e-22
-0.159118653	4.528892710829251098e-22	-2.550947778660440113e-22
-0.159057618	4.569261343473099394e-22	-2.496088771242212893e-22
-0.158996582	4.608950604406102290e-22	-2.440615833219313059e-22
-0.158935547	4.647951545041292225e-22	-2.384539046215813001e-22
-0.158874512	4.686255477897727915e-22	-2.327868612055961834e-22
-0.158813477	4.723853977524940732e-22	-2.270614842548090005e-22
-0.158752442	4.760738879609303208e-22	-2.212788146457619154e-22
-0.158691407	4.796902285026185636e-22	-2.154399018338594361e-22
-0.158630371	4.832336554100684838e-22	-2.095458024035283530e-22
-0.158569336	4.867034308360220413e-22	-2.035975791130046343e-22
-0.158508301	4.900988427372157769e-22	-1.975962995794047567e-22
-0.158447266	4.934192046729285402e-22	-1.915430351962567801e-22
-0.158386231	4.966638552699581508e-22	-1.854388598276235489e-22
-0.158325196	4.998321579433615566e-22	-1.792848488630488680e-22
-0.158264161	5.029235003541129614e-22	-1.730820781212218823e-22
-0.158203125	5.059372938694582545e-22	-1.668316226703449857e-22
-0.158142090	5.088729730490769013e-22	-1.605345561174656713e-22
-0.158081055	5.117299946601613702e-22	-1.541919492489625842e-22
-0.158020020	5.145078373480831118e-22	-1.478048694709425014e-22
-0.157958985	5.172060007050128375e-22	-1.413743798769126926e-22
-0.157897950	5.198240041721404521e-22	-1.349015383490637671e-22
-0.157836914	5.223613866614224117e-22	-1.283873969186773668e-22
-0.157775879	5.248177052856235192e-22	-1.218330010840821507e-22
-0.157714844	5.271925345336337214e-22	-1.152393891986745090e-22
-0.157653809	5.294854652659030506e-22	-1.086075919089021122e-22
-0.157592774	5.316961036540245969e-22	-1.019386316952335554e-22
-0.157531739	5.338240703529698183e-22	-9.523352249273812245e-23
-0.157470704	5.358689990743596375e-22	-8.849326937903698622e-23
-0.157409668	5.378305359763298360e-22	-8.171886819983020538e-23
-0.157348633	5.397083380877351735e-22	-7.491130558336527300e-23
-0.157287598	5.415020727022518270e-22	-6.807155867408100527e-23
-0.157226563	5.432114159350854910e-22	-6.120059516611872249e-23
-0.157165528	5.448360517288063399e-22	-5.429937340746691084e-23
-0.157104493	5.463756709050211234e-22	-4.736884236495744565e-23
-0.157043457	5.478299700496449150e-22	-4.040994205861094210e-23
-0.156982422	5.491986502795355751e-22	-3.342360353207373056e-23
-0.156921387	5.504814165021662807e-22	-2.641074954566374707e-23
-0.156860352	5.516779763197713870e-22	-1.937229467237814113e-23
-0.156799317	5.527880389315663592e-22	-1.230914599950955436e-23
-0.156738282	5.538113144450352241e-22	-5.222203553409969777e-24
-0.156677246	5.547475128590395598e-22	1.887638968944798827e-24
-0.156616211	5.555963432140982039e-22	9.019493569405643109e-24
-0.156555176	5.563575129275562370e-22	1.617247727524875511e-23
-0.156494141	5.570307268968720003e-22	2.334571126894418189e-23
-0.156433106	5.576156870135123781e-22	3.053831991950935999e-23
-0.156372071	5.581120913898845176e-22	3.774943023005611089e-23
-0.156311036	5.585196339048163622e-22	4.497817048655819204e-23
-0.156250000	5.588380036650666393e-22	5.222366950153860765e-23
-0.156188965	5.590668846944797669e-22	5.948505555981555722e-23
-0.156127930	5.592059554505774379e-22	6.676145529375934792e-23
-0.156066895	5.592548886843509197e-22	7.405199268912735736e-23
-0.156005860	5.592133512087642755e-22	8.135578790755046558e-23
-0.155944825	5.590810038028430524e-22	8.867195616410108345e-23
-0.155883789	5.588575010541332127e-22	9.599960657616482491e-23
-0.155822754	5.585424917669982812e-22	1.033378410858827031e-22
-0.155761719	5.581356185889889369e-22	1.106857532069485156e-22
-0.155700684	5.576365187253630218e-22	1.180424269131546732e-22
-0.155639649	5.570448238736039229e-22	1.254069355348343425e-22
-0.155578614	5.563601606864141308e-22	1.327783405773034241e-22
-0.155517579	5.555821514719833678e-22	1.401556905136876641e-22
-0.155456543	5.547104143646259804e-22	1.475380199769950423e-22
-0.155395508	5.537445641367530046e-22	1.549243483106608960e-22
-0.155334473	5.526842130135405315e-22	1.623136788160870905e-22
-0.155273438	5.515289711798344694e-22	1.697049977563584594e-22
-0.155212403	5.502784477284784480e-22	1.770972731534995539e-22
-0.155151368	5.489322516513973681e-22	1.844894541681326077e-22
-0.155090332	5.474899927913919797e-22	1.918804701257273575e-22
-0.155029297	5.459512827696667435e-22	1.992692296033250629e-22
-0.154968262	5.443157363077881449e-22	2.066546199542189966e-22
-0.154907227	5.425829720801012868e-22	2.140355064170192516e-22
-0.154846192	5.407526142664146114e-22	2.214107315771627292e-22
-0.154785157	5.388242936574836879e-22	2.287791148711787712e-22
-0.154724121	5.367976488517840800e-22	2.361394521614438280e-22
-0.154663086	5.346723278775295453e-22	2.434905151595580333e-22
-0.154602051	5.324479893397559097e-22	2.508310513924488375e-22
-0.154541016	5.301243039410353520e-22	2.581597837016292213e-22
-0.154479981	5.277009559917906661e-22	2.654754104743092899e-22
-0.154418946	5.251776447060609272e-22	2.727766053244622739e-22
-0.154357911	5.225540857538010277e-22	2.800620170431355363e-22
-0.154296875	5.198300128759665280e-22	2.873302701157553563e-22
-0.154235840	5.170051791463829563e-22	2.945799646997861416e-22
-0.154174805	5.140793586434530003e-22	3.018096767791900095e-22
-0.154113770	5.110523478583964824e-22	3.090179589998951978e-22
-0.154052735	5.079239671458607942e-22	3.162033407992185560e-22
-0.153991700	5.046940622392425760e-22	3.233643291631412001e-22
-0.153930664	5.013625056146313043e-22	3.304994091886800562e-22
-0.153869629	4.979291979198493100e-22	3.376070449886897481e-22
-0.153808594	4.943940693233731114e-22	3.446856804468271361e-22
-0.153747559	4.907570808898325810e-22	3.517337401785903586e-22
-0.153686524	4.870182257486652350e-22	3.587496305354987055e-22
-0.153625489	4.831775304122226879e-22	3.657317406593466695e-22
-0.153564454	4.792350558600692109e-22	3.726784437271250626e-22
-0.153503418	4.751908988470733501e-22	3.795880982078828971e-22
-0.153442383	4.710451926079131003e-22	3.864590489674408025e-22
-0.153381348	4.667981081840416365e-22	3.932896290564243853e-22
-0.153320313	4.624498550727257052e-22	4.000781605676882402e-22
-0.153259278	4.580006822662774227e-22	4.068229567671648413e-22
-0.153198243	4.534508786869292561e-22	4.135223231153777835e-22
-0.153137207	4.488007742911622535e-22	4.201745591267345518e-22
-0.153076172	4.440507401710099596e-22	4.267779600377670386e-22
-0.153015137	4.392011894045490782e-22	4.333308182323197026e-22
-0.152954102	4.342525772677517669e-22	4.398314252479833852e-22
-0.152893067	4.292054015372418240e-22	4.462780732586761811e-22
-0.152832032	4.240602028130805474e-22	4.526690569859363156e-22
-0.152770996	4.188175644829444371e-22	4.590026753798737999e-22
-0.152709961	4.134781128463476773e-22	4.652772334125963952e-22
-0.152648926	4.080425168962416802e-22	4.714910439113097341e-22
-0.152587891	4.025114883303780732e-22	4.776424291626169638e-22
-0.152526856	3.968857810983299751e-22	4.837297228923747294e-22
-0.152465821	3.911661910656098149e-22	4.897512719320077613e-22
-0.152404786	3.853535555814906513e-22	4.957054377927640123e-22
-0.152343750	3.794487528376715019e-22	5.015905986536595458e-22
